"id","name"
447874464213142,"Imported products from Eventbrite"
448007507766004,"Sent all providers an Intercom message to fix VAT pricing"
447912386854450,"M&G Groep Go Basic to negotiations"
448076839478807,"Upsold Invoicing on Aegon deal"
448120303256071,"Redirected 4000 soft 404 product pages"
448120303256083,"Centralized all Learning Advisors information on 1 klantenservice page"
448120303256095,"build Springest Swag Store (merchandise) "
448170878176073,"Created Health/Vitality Landingpage"
448134677383115,"NCOI paid all outstanding debts up to April 2018"
448259160791505,"Awesome marketing ideas for later"
448188497088468,"researched all internal LA/ hulp links"
448142661604063,"Used recorded phone call for training activities"
448678522558870,"NLQF added as certification filter, levels and landingpage"
448809408544214,"Created Go Provider Request RoE for Providers Sales & Go LA"
449189278259327,"Teleperformance road to succes"
449187070406243,"sold Enterprise Go to Cordaan"
449243115252848,"Vivat Road to succes"
449289775945694,"VU - Amsterdam Summerschool - key provider"
449309240029394,"10 users with trainings cancelled booked alternative"
449338048128486,"Define subjects and score rich answer snippet for top 10 LA subject/category"
449326273199985,"Gave Basic Asana Workshop"
449367583347480,"Extended O&O AMB Go Enterprise for 2018"
449396230637544,"Pair Worked with all LA'ers "
449396230660554,"Pair worked with al L.A's"
449320215368226,"Take over Weiterbildungsguide"
449548553356372,"Made a detailed list of where everything belongs"
449613003301947,"Formulated Questions Wouter Blok"
450317019490275,"Fix deal settings ING"
450288705319440,"scale-up questions"
450350392125827,"Build out Springest.de Contact page"
450477184109602,"Send receipts and invoices to Showmethemoney"
450414323715627,"Removed all old an unused code from Scoutest"
450414323715634,"Inbound Learning Advice possible through Scoutest"
450414323715677,"Go Learning Advice possible through Scoutest"
450414323715721,"All revenue and outreach metrics reported 100% correctly in Scoutest"
450584227867645,"Optimized Springest incompany as a provider"
450589813549354,"List of Subjects with the Fördermöglichkeiten Link"
450589813549360,"Created 5 Inhouse Subject Pages"
451479477188185,"Subject review list"
451517630395072,"Holacracy 101 workshop"
451484325787399,"Unleashed the power of Searchest"
451522880445467,"Tuesday morning kitchen shift "
451539713023470,"No bookings without correct ordernumber PostNL"
451504977976646,"≡ Providers, invoice software / tool"
451594697795357,"Deeltijd-opleidingen.nl courseboard live"
451594697795404,"Keywords in Searchest enriched with important Adwords metrics "
451517630310099,"PostNL paid invoices of aug-dec (total 130k)"
451588401114336,"Got 2 palliative care providers with bookings"
451621135616014,"Got 2 Heilerziehungspflege providers with bookings"
451637515224825,"Got 2 Personaldienstleistungskaufmann providers with bookings"
451484325808406,"Kickback fee ING stored in database for each BR"
451484325808410,"Automated all cashflows finance (product)"
452113923657309,"≡ NL requested providers (Top 50 LA needy Providers NL)"
452555286014850,"Researched system for complete financial reporting"
452670106509837,"Prepared for the filming of new Holacracy video"
452555286042855,"Reached-out to 15 partners for backlink to springest.nl/testen"
452825329675227,"Studiecentrum Bedrijf en Overheid - key provider"
452749350438776,"Added content to 20 subject pages"
453004619384216,"Frank onboarded @ Springest"
453460736627028,"Zoë Holiday 2018 "
453459438409627,"Organised boostcamp for ING Case managers"
453459438409646,"Content for T-mobile newsletter is ready"
453621314977920,"Added 3 bookable providers to Subject"
453621314983915,"Got 1 German language provider in Berlin on"
453647865733200,"Created a top 10 Go Customers subsidy supplier list "
453771629485958,"Provider support"
453771629491961,"Created fullpage print-ad for CHRO"
453867302098580,"Cancelled: Got LA reviews displayed on top 5 LA subjects"
453867302098587,"Made a list of 50 subjects that need booking deals enabled"
453665679525858,"Responded to RFP Philips Lighting"
454142761024245,"Fixed starting place & region matching problems"
454989684736896,"Top 10 best converting subjects overview"
455040341991031,"New  Onboarded into Learning Advice Circle"
455097118711708,"Roll out group training feature (Stork)"
454955669655719,"traffjc"
455247050180703,"Transferred Brand Campaign project"
455275238255542,"AB tested Product or Subject page titles for SEO  "
455294854679791,"Organisation mail Q3 2017 sent"
455357062074650,"Put spotlight on the vraagbaak on social & email"
454944761186783,"Sell all insurance/finance companies a Springest Go"
455352185452017,"More links to /vraagbaak-insturen & /vragen on springest"
455172960367444,"Contacted 5 backlink opportunities for incompany"
455590631278930,"Robert onboarded @ Springest"
456234299737794,"≡ Siemens Customer Success"
456250874988334,"Added USP's LA in E-mail signature"
456256064629868,"Asana workshop done (october)"
456283370961656,"≡ Upcoming Marketplace Product top 10"
456362726386305,"A Product project template 1.0"
456380565392264,"Included dealsettings log to motivate specific deals"
456380565392267,"Included dealsettings log to motivate specific deals"
456368113377428,"Placed Stiftung Warentest-esque logo on Springest"
456434545413196,"≡ Aegon Customer Success"
456434545413204,"≡ Vattenfall/NUON Customer Success"
456442377619300,"Boostcamp November 8 Organized"
456434545413213,"----------KK & HH Fleur--------------"
456479388573622,"Group product reporting and revenue calculated correctly"
456450100027812,"All cashflows are automated (finance)"
456711170599701,"Multibooking form/flow for non booking-deal products"
456639871836991,"Created 5 comprehensive subject landing pages"
456711170609698,"Improved 'services log' for providers sales to motivate specific setting changes"
457415406950750,"Setup Appsignal in Learning Trends"
457444342168276,"Redesign over.springest.nl "
457431482979252,"Did keyword research with R, searchconsole and Analytics"
457431482979254,"Researched search volume data about landing page for jobs which require education"
457431482979257,"Scraped all provider websites to check if they have review widget"
457431482979260,"emailed all providers with 50+ reviews, but didn't post the review widget yet"
457476708393864,"Investigated outsourcing (self-billing) as service (legal requirements)"
457580189678836,"Scoutest code quality improved"
457580189678843,"Scoutest webhooks recorded and replayable"
457565035152432,"Fully added 3 providers in the subject Visagie opleiding"
457565035152439,"Talked to 5 new providers who offer Verpleegkundige courses"
457377702470954,"≡Make a list with 15-20 providers with 'kappers opleidingen'"
457377702470969,"≡Make a list with 15-20 providers with 'Schoonheidsspecialisten opleidingen' "
457377702470981,"≡Booking deal made with10 providers in the subject Kappers opleidingen "
457612092016366,"≡Booking deal made with10 providers in the subject Schoonheidsspecialisten opleidingen"
457605294408106,"Added 10 new providers with bookable English Courses"
457570894147598,"Go invoicing adressering"
457645054069851,"Added 10 new providers with bookable Fysiotherapie Courses"
457670879663501,"SEO of Soft 404 Product Pages improved"
457773665878560,"Searchest pulls in Google's SEO traffic data nightly"
457756389694510,"Found new crawler tool to use"
457670879655503,"Basic version of social feed in My Springest"
457786166578262,"Go invoicing proces is legally/ according to the tax authorities correct"
457912280183128,"Generated 30+ bookings during Vlerick Business School pilot"
457985351132298,"Redesigned Org CTA including interesting colleague card"
458412208038213,"Alexander holiday / vacation transfer 12-04-2019 t/m 23-04-2019"
458523401764682,"Approved 2018 Springest Budget by FDMG"
458600866245297,"Invoice chaser "
458587795899668,"Optional cost feature rolled out"
458523401764713,"≡ Bold project ideas"
459440618915473,"≡  Admin usability fixes"
459734735319847,"Workshop product process and how to process issues"
459734735319854,"Exams as new product type"
459686236818915,"Contacted 100 potential mediapartners"
459686236818930,"Contacted 30 regional newspapers for mediapartnership"
459448762064982,"Interviewed 5 Users about learning experience with Springest"
459448762064990,"Called 10 providers to tell them about review importing and get reviews"
460809035586540,"5 providers added from 'LA needy provider list' "
460870803447695,"Scoutest test coverage improved"
460879024308306,"Basic Asana Workshop template"
460922820107568,"Startingdates optional for elearning"
460809035586587,"WWZ Academie - Key provider"
460932853352302,"Fully utilized our new testimonials"
460928741341598,"Emailed 50 providers and called them a week after about the review widget"
460960103761232,"Pairworked with all LA's"
460964416291521,"--------- Roll-outs ---------"
460964416317520,"-------- Circle projects -------"
460964416317521,"--------- Intercom ----------"
460964416317522,"----------- Lists -----------"
460964416317523,"------- Go provider requests ------"
460971209015791,"Added Social Learning screenshots to portal"
460971209015796,"Calculated the monetary value of a demo request"
460841207473534,"Contacted 20 providers to talk to them about review importing"
460971209020791,"Created whitepaper for Procurement"
460971209020795,"Created new HR Trends 2018 report"
460932853401303,"Created Springest 'Not found' form and set up process"
460993555116636,"Moved all invoicable provider things to Admin"
460971209015800,"Write article on making happiness measurable "
461035367028181,"Springest Brochure lead generation possible on all Sites"
460809035532569,"Approved and uploaded 120.000 Extended Text Ads"
460932853340306,"Switched provider contract to German law"
461118051877040,"Completed photowall hackday project"
461254513879958,"Processed KK tensions"
461357501159069,"Organized Holacracy meetup November Berlin"
461094455396778,"Plusport partnership signed"
461389358946144,"upsell HU invoicing"
461389358946154,"get contract upsell CAK"
461421151389816,"Fixed Stork - TCC group invoicing issue"
461432654008743,"Checked which providers offer English courses"
460971209023792,"Review Widget Candidate List"
462022505145403,"Added LA service reviews for aggregate rating on subject pages"
462050353778236,"Got Review Snippets back from key providers"
462085556544109,"extend contract Gemeente Westland Enterprise Go"
462068945821701,"Sent out NPS mail Q4"
462068945821706,"Added grading tickets widget to Helpscout for provider support"
462124976798428,"Greened up the focus room"
462182774907595,"Gathered data from Go users about LA pic"
462199052263683,"Product & Developer job applicant processing"
462199052301683,"Fixed 3 improvements to up our service level"
462182774917604,"Greened up the play area"
462199052301690,"Updated Site Owner helpdesk with last added articles"
462124976753416,"Custom price details per startdate / event"
462124976753437,"Price discounts per startdate"
462182774917616,"Greened up kitchen"
462182774917630,"Greened up the meeting rooms"
462292761297370,"Created seperated tracking for leads and for booking revenue in AdWords"
462292761297376,"Translated Adwords DE extensions"
462161649139316,"Logged all bookable users (users who wanna book but we don''t have a product for) as Booking Request"
462380893554214,"Created picture wall"
462388679113743,"Onboarding overview"
463028221688681,"OKR LA rev"
463298307701468,"Created a new Springest Go Brochure"
463298307701469,"Adjusted copy on website to match new Brochure"
463284446322494,"≡ LA bookings not registered in Scoutest statics"
463343191893756,"Mail Unica"
463343191893757,"Get LA's @ T-Mobile "
463343191893764,"VPK Packaging Group Go Enterprise to negotiations"
463400420857161,"Qualified all HRcoreACADEMY leads"
463395638743817,"≡ Infrastructure Tasks"
463375234575023,"Included No deal BR flow"
463489163836914,"Danny onboarded @ Springest"
463420539228509,"Created a prepaid learning budget service for T-Mobile"
463489163836936,"Salman onboarded @ Springest"
463420539228512,"ING invoicing"
463489163836959,"Judith onboarded @ Springest"
463503897318129,"RFP evaluatie"
463489163836982,"Max onboarded @ Springest"
463489163837004,"Bas onboarded @ Springest"
463624818687606,"Setup remarketing for AdWords"
463624818687622,"Got LA reviews displayed on top 5 LA subjectsZ"
463318985285138,"Onboarded Robert in Circle"
464383302519784,"Made a short video with tips from LA'ers for users"
464377915222664,"Added Ad Extensions to all 2200 AdWords Campaigns"
464422180277129,"Onboarded Danny into Learning Advice Circle"
464434524016292,"Onboarded Salman into Learning Advice Circle"
464444891490337,"make a profesional implementation document (also needed for marketing/sales)"
464431155120088,"All workation airplane tickets right in MB"
464480924711578,"Created overview of all mails to providers we sent out"
464577925234742,"≡ Go support issue list"
464649978673089,"Created Intercom message for inactive providers in requested subjects"
465387892239541,"Content for ING BE NL Newsletter November 2017 is ready"
465456281360798,"Max Onboarded into Learning Advice Circle"
465456281360818,"Judith Onboarded into Learning Advice Circle"
465456281360838,"Bas Onboarded into Learning Advice Circle"
465537927721266,"Tested if adding 5 most recent reviews to subject page decreases bouncerate"
465537927721279,"Added 40 questions about Top 10 LA subjects to Q&A "
465537927721285,"Added more content to Q&A Landingpages"
465744248373020,"Office prio list tasks"
465733631290508,"LOI - key provider"
465619815644791,"Added 100 providers for 10 subjects with highest searchvolume"
466747456263611,"Tested custom metadescription on top 10 LA converting subjects"
466835324191128,"finish KLM implementation 2017"
466857994112297,"Sent 50 HRD leads an Inmail directly after request"
374049843175527,"Taken care of resource issue support"
467036201105179,"qq"
466921827319382,"Questions for Lex"
467103428151180,"All incoming invoices automagically paid via SEPA"
467089179884008,"T-Mobile Go Subsidy Services to Negotiation "
467089179884014,"T-Mobile Go Enterprise to negotiations"
467053484781279,"Researched opportunity cost of missed ING VAT free discount"
467201666711363,"Sold Stork LTO module"
467918112382247,"Imported FutureLearn"
467922962689466,"📣 Providers Announcements"
467928083858110,"Added more content to Q&A page and all Q&A subcategory pages"
467912789616016,"reacg"
467987925725344,"Ⓐ Dev Announcements"
468025467670016,"Updated articles about Git/Github"
468028088551289,"Updated articles about Git/Github"
468066073555592,"Cleared up all VAT and IBAN questions for Oct"
468282395380079,"Defined Springest current/preferred brand identity"
468282395380094,"Researched Springest actual brand identity with Springeteers"
468282395380110,"Defined Springest brand identity"
468990622495112,"Holiday project Nick H"
469085440500488,"Prepared BOVNL 2017"
469050176383749,"Helpdesk articles about Translations updated"
468983488504558,"Tested 'phone required field' for 10 providers with SB leads"
468937820124731,"Signed partnership with Digital PR agency for HQ content building"
469146033181090,"Made 5 improvements that encourages more Q&A"
469355238118001,"Created content calendar for FB/TW/IG"
469355238118021,"Developed social media tactics for FB/TW/IG"
469522724613086,"Updated NL social media channels meta data & channel art"
469522724613105,"Updated NL YouTube channel meta data & channel art"
470040804932721,"Product workshop: process, backlogs, issues "
470058721717546,"Created 3 Landing Pages for individual Bundesländer"
470157366615309,"Made 'most followed education per region' article"
470172524605710,"Food - Amsterdam"
470205980149123,"Content ideas for backlinks"
470383144612761,"≡ Frank's ideas / future projects"
470541177537286,"Rik Holiday 2017"
471124501628866,"Created social media metrics spreadsheet"
471166806542699,"Offboarded Annika"
471182703660228,"Got W&P everything they need"
471201140544980,"Contacted 10 providers with Kappersopleidingen to publish bookable products"
471201140544989,"Contacted 10 providers with Schoonheidsspecialisten opleidingen to publish bookable products"
471246568587171,"Temporarily Transferred Bram/Traffic Roles"
471320928041895,"Added livechatz feature to ING BE"
471870345521928,"Check news sites for link opportunities"
472424688964016,"Contacted 15 Hochschulen"
472432724886848,"Finished second German PR campaign"
472458532590753,"Created a press list of journalists that write about education in Germany"
472458532591749,"Created news facts out of Springest data for 20 regions"
472458532591750,"Contacted press in 20 regions with Springest news facts"
472483154474970,"Booking deal made with 10 providers in subject BOA with 80% booking deals"
472476427786571,"Booking deal made with 10 providers in subject Verzorgende IG with 80% booking deals"
472534434736342,"BOVNL2017 designed logo for providers to show in front-end"
472496553414910,"Pair worked with Go LA'ers"
472593510175934,"Visited two salespitches/meetings for Go"
472617465705520,"Written fictional business case about ideal Go client"
472628612208364,"Offboarded Ingrid"
472631871641414,"Adjust 'Integrations' page on Go Portal to include quotes and more info about Connect"
472750984710696,"Workshop Product process #1"
472790530346729,"adwords optimalisations"
472687339238354,"Created social media channel management guide"
472820781033555,"List of insurance companies:"
473691091614265,"Chased 10 newbee providers for 30 reviews per provider"
473791103139162,"Basic Asana Workshop #2 november"
473791830568321," ≡ workshop idea list"
473791103161161,"Sent end-of-year mail to this year's corporate users"
473795480373322,"Danny completed second week of onboarding"
473753500775183,"complete onboarding project"
473791103121160,"Completed second week of onboarding"
473734733824129,"Salman Onboarding"
473753500775188,"complete onboarding project"
473742801171832,"Meeting providers in Eindhoven"
473851686042765,"created landing page to contact LAs"
473895298099647,"Workshop Product process #1 (november) "
473954264919501,"Learning Questions in /vraagbaak/"
473863197441533,"Made office warmer"
473863197441543,"Fixed Lights meeting rooms "
473925663496302,"Salman's tensions/ideas"
474023677574150,"Collected 30 Trustpilot reviews from providers"
474043450192167,"Developed (social media) content ideas for BOVNL"
474089293915415,"Recruited 3 new LA Heroes"
474009553356712,"Wrote 3 new auto messages about bookings"
474944231353296,"Gathered relevant info for Springest brand campaign Q1"
474944231353311,"Developed campaign strategy for Springest brand campaign FDMG"
474944231353324,"Developed campaign concept for Springest brand campaign FDMG"
474998834130988,"Produced 24 digital ads for Springest FD brand campaign Q1"
474998834096996,"Provider websites scrapable"
474998834097008,"Show career path in My Springest, based on previous job titles"
474998834097017,"Reporting for group products calculated properly"
474938372419142,"Signing up for waiting lists for starting dates that are full possible"
475160102204135,"Frank's vacation role transfer"
475173489716074,"increased traffic to fr.springest.be"
475160102293140,"Improved competitor list"
476215334641416,"Called 20 leads for Vlerick Business School"
476170757842444,"Tested to increase my reached numbers by calling users two times a day"
476263526566045,"Emailed 75 Incompany customers about reviews on TP"
476284197790304,"Completed Springest brand survey"
477058332729444,"Found Three Fixes to Support Questions Inbound"
477105304045509,"EP Nuffic Provider Sales Status"
477212600860469,"Holacracy101 workshop done"
477327948414222,"Created templates for all Go features"
477327948414243,"Created Social learning presentation"
477381486177959,"Lena vacation role transfer"
478517856746268,"≡ BOVNL Support list"
478556069713016,"Get Fernstudium-Bewertung.com setup as Mediapartner"
478556069711019,"Remove incompany trainings from T-Mobile Go"
478556069678031,"ⓔ Exceptions that happen a lot"
478740192910975,"Provider Trial Template"
478748943134245,"Datasupport workshop"
478542623935219,"Sent out ING BE account activation mail"
478876580308133,"Capabel Onderwijs Groep closed deal"
479018343689300,"Danny completed second week of LA onboarding"
479141864190332,"Sent out T-mobile newsletter"
479884153767273,"Remove 200 non-converting broad keywords AdWords.DE"
479869156600610,"Completed second week of LA onboarding Judith"
479968159179545,"removed 3585 non-converting keywords in AdWords"
479846812302759,"Automated monthly invoicing for NCOI"
480069142875548,"Projects to Push Cyril"
480036827775831,"Buildkite evaluated as CI replacement"
480055619594889,"Blocked Prokoda on subjects with duplicate courses"
480324979027076,"As little sensitive info as possible visible for Site Owners and Managers"
479837588493748,"List of opportunities to pursue in DE for Organisation"
481053944987208,"Tara Trial"
481077943547664,"Tim's holiday role transfers"
481073231688182,"Pairworked with all LA's in Q4"
481184017150336,"Found a Chief Role Holder"
481239806299591,"Contacted all providers PostNL augustus invoice"
481506280785620,"Create a Springest recipe book to mail to users, providers and site owners for Christmas"
481184017150377,"Weiterbildung.de Integrated into Springest"
482248986640882,"Money Back Guarantee Live on 1.000 products"
482243734894490,"Launched routeplanner tool for education"
482258886289895,"Wrote guideline to legally scrape providers"
482194144005724,"Startdate, place updatable on booking requests"
482209974911847,"List of providers that have double paid"
482277940509406,"Created demo(s) for Providers to get started on Springest "
482277940509427,"Created PDF instruction guides for providers to get started on Springest"
482277940509432,"Created test-tool for providers to see if they have their profile in check"
482277940509433,"Created test-tool for providers to see if they have their profile in check"
482332085069034,"Organized Holacracy Safari XXL"
481015327494601,"Users Public Roadmap"
481015327494608,"Providers Public Roadmap"
482539371864050,"Information/lead mail send out to provider on Traininginfo.be"
483309052972040,"Nick W NLP Course role take-over project"
483341874057671,"Reached out to 10 providers in subject BOA "
483341874057680,"Reached out to 10 providers in subject Verzorgende IG"
483334137045310,"Emailed 50 customers about reviews on TP"
483303801005647,"Found a coach for myself"
483315043998940,"Communicated invoice address internally"
483466489028665,"sold LTO feature to PostNL"
483528120040096,"Thanked, motivated to do more and asked for tips to/from all providers (which didn't post a website) in /vraagbaak/"
483671030597093,"Supported NCOI on UBL"
483711365703493,"UMCG Go Enterprise to negotiations"
483859823815071,"Unica Go Enterprise to negotiations"
484615245972233,"Provider sales training Fleur"
484632429844542,"Updated invoice details for bookings on Go enterprise"
484645693743751,"Changed Go Messaging "
484675572077366,"Wrote ING BE case study"
484641451338320,"Created Holacracy Onboarding program"
484685804794710,"Updated all Go helpdesk articles (internally)"
484668979977776,"Providers with incorrect data in the admin"
484736132649976,"Tested Calendy link in signature for call backs to LA customers "
484685804791700,"Updated Excel sheets per organisation"
484709217769378,"IPD - key provier"
484821288111931,"Added links to incompany page for all 26 questions with incompany mention"
485291653953352,"Offboard myself"
485912415786310,"Created 5 new subjects with content at bottom"
485845952896676,"Reached out to old Operator A leads "
485907168499917,"Made complete subject prio overview for 200 popular subjects"
485957767272649,"Made complete subject prio overview for 200 popular subjects"
485907168507923,"Spread most followed education per region article reached out to 100 websites "
485926682211478,"Presented ""vision on learning"" at MasterIT event"
485961000235123,"Created transparent provider logbook"
485926682211487,"Organized ""tech in science"" / ""data science in science"" meetup"
485926682211495,"Joined UCU summer internship program"
485996107123147,"Reached agreement on SAS"
486048804869655,"Template Onboarding prepared for Newbee"
486048804870645,"Restructured Onboarding project template"
485876501715940,"Emailed 20 Fork Lift Course Providers"
485876501715949,"Got German bank account"
485876501715955,"Switched over DE bookkeeping to W&P"
486120680577397,"Decorated Office for Christmas <3 "
486179070669372,"Submitted ""vision on learning"" for Codemotion conference"
486285162352746,"Created learning-as-a-service-model"
486179070669379,"""Future learning product vision"" practice-presented at FTHM"
486179070669388,"Compare Page redesigned"
486744457010242,"Customized EXCEL downloads for Bookings on Go invoices"
486789527340464,"Christina Trial"
486819983505651,"Measured productivity for Q4"
486835196152918,"Saved Replies addable and editable in Scoutest"
486875298122860,"≡  BE-FR IDEAS"
486744456974248,"Single invoicing for selection of bookings for providers (group bookings too)"
486929774559838,"Reported VAT amounts per category (0%, 6%, 21%) for excel exports"
486929774559864,"Automated Go enterprise invoicing and payment flow"
486935023304234,"Made a score to grade sectors/companies "
487031338981620,"Persistent subject-wide filters live"
486777783539989,"☀ FKB NL Opleider Status"
487136962470647,"Recommender System learning"
487272843861028,"help duitsland incompany te fixen met reviews/ stars"
487333712840090,"Calculated Provider acquisition Cost"
487292039828274,"Content spinning for automatic content on all subjects"
487272843861034,"developed a content marketing strategy"
487288134444159,"ffered combi deal of Springest Go with Play To Work for Unica"
487384894986733,"upcomin"
487288134444166,"O&O Waterbedrijven Go API to negotiations"
487401400574413,"Moved BPost Enterprise Go to Negotiations"
487384895068734,"Improved provider onboarding in the admin"
487401400575410,"Moved BNP Paribas Basic to Negotiations"
487406315179482,"Moved KBC Enterprise to Negotiations"
487406315180482,"Moved Belfius Enterprise to Negotiations"
487406315184483,"Moved DE Brauw Enterprise Go to negotiations"
487448319456617,"Validated cold Linkedin connecting to HR influencers"
487455995282113,"≡  Finance Topics - Meeting max verduyn"
487500703787813,"Researched booking - brochure revenue switch"
487834231074623,"Made bookingdeal with all FKB providers"
487813616334240,"Automated bidding rules for converting keywords AdWords"
487973789604421," Improved directions for deliveries"
487958241038884,"Investigated the need for UBL support for Providers with >30 uploaded"
488225341346786,"Everyone we know in PLD has the Launchbook "
488225341424785,"SEA ideas / report bad advertisements"
488225341378805,"Go site email campaigns with custom content sendable via the admin"
488382930741868,"Traffic OKR in the making"
488382930741875,"Hero stories: weekly user story"
489065001875710,"AWS Re:invent 2017"
489149241184989,"[request] Give all removed productpages a 404 HTTP response code"
489269460607095,"Scoutest model coverage improved"
489269460607103,"♲ Future Projects"
489230967755918,"Defined finance KPIs for product"
489323781049343,"Signed playtowork for a courseboard deal"
489464842145291,"Formulated content strategy topical expertise"
489274172305587,"Emailed 50 English Course Providers"
489520636112411,"Fixed the ugly floor "
489464842145328,"traffic roles updated"
489391377933808,"Created social media assets BOVNL 2017"
489678185880630,"Offered Consulting Services to 10 pending Go Deals"
490598795643588,"Figured out why brochure revenue increased the past two weeks"
490588359713666,"De-orphaned 50 FR trainings"
490880322679155,"Org Product Top 10 Request Template"
490961566546732,"technical seo demo"
491564240576284,"≡ Positive provider feedback"
491594349458511,"Updated helpdesk article for CSV upload"
491647386455325,"Changed floorplan Dev Corner "
491604108909778,"Springest Brochure for Providers"
491661054835718,"Organised Christmas 20XX"
491849521961924,"Set Organisations OKRs Q1"
491849521961944,"Evaluated inbound lead generation vs. lead hunting"
491843602946894,"Called 30 1,5-2 month old leads to determine when to stop calling"
492024738256512,"Enabed deals for 10 provider from top 50 list"
492024738256536,"First outreach done to 15 providers from top 50 list"
492024738256539,"First outreach done to 15 providers from top 50 list"
491820755132314,"Onboarded Nathalie into finance"
492673253360441,"Built businesscase on Why self directed learning works to secure T-Mobile deal"
492721187465627,"Go support tasks Fleur"
491820755132320," = List of finance fixes to improve flows"
492673253360452,"Offered Springest Consultancy Services to 20 potential Go customers"
492734250323242,"List of providers with no direct debit "
492673253356480,"All ING providers with CRKBO-syndicate have VAT-free prices published"
492859633447002,"Tested vraagbaak FB conversion ads"
492823616045777,"Completed Go Sales Project Template and KPI Org Deals templates"
489317902657113,"Annika Tol's Previously Assigned Tasks"
489317902657134,"Ingrid Schedl's Previously Assigned Tasks"
489317902657146,"Joey Peters's Previously Assigned Tasks"
493004633008765,"Validated monthly advertising budget for Faceboo & Instagram"
492875449035051,"Communicated organic stars possibility to providers for reviews + widget"
493683197793323,"Made note on review widget page to ask for help"
493744816371891,"Reached out to 20 provider on TOP 50 list"
493759617553971,"Mark holiday transfer december 2017"
493881305892954,"Determined new metrics for finance"
493954849793308,"≡ Nathalie Provider invoice tasks to be processed"
493881305892966,"Onboarded Micky into Finance roles"
493763259692164,"Standardized recruitment process & tools"
494329262030789,"Nath's Standardized recruitment process documentation"
495176991401620,"≡ all Go features for Sales"
495228346740856,"Content for T-Mobile Newsletter 9-12 is ready"
495228346740865,"Content for T-Mobile Newsletter 9-12 is ready"
495219668237406,"≡ Germany top 10"
495463384254701,"Wrote helpdesk article about iframing the booking form"
496356923792893,"Created the Learning Safari campaign"
496361501985640,"≡ Workshop Frank & Robert"
496361501985664,"Evaluated productivity and what would increase productivity (via TinyPulse)"
496418591100316,"KR2: Formulated content strategy for linkable assets (authority)"
496447862232176,"Validated booking users in subject Kwaliteitsmanagement by disabling leads"
496594548321816,"Holacracy 101"
496577459816359,"Measured quality of the leads in 'Henkie' bucket by creating a metric"
496665676762972,"Importer trainers for Prowareness"
496921281448725,"Created a format for Pair Working"
497610390880793,"Goal 1: Improve (Converting) writing skills / short writing skills"
497610390880803,"Goal 3: Learned basics of HTML / CSS"
497610390880825,"Goal 4: Become better in communicating and selling"
497680901363400,"Week of writing planned"
497780731612577,"""Intro to Product & Development circles for non-techies"" internal course learning bite created"
497491975991043,"≡ Top 50 LA needy Providers NL"
498543551240902,"Created & published post-BOVNL content on social media"
498540245109575,"Notice to Go users when they use a public site"
498646545636961,"Train-the-Trainer program added to internal go"
498685849991679,"Created an objection handling / questions Guideline "
498680796620898,"Closed financial year Germany 2017"
498783390126619,"BOVNL 2017 After-comms has been sent"
498747856758447,"created scrum learning guide page"
499435856667799,"Published 5 user success stories on subject page"
499523805477215,"Enabled payments for HER opleidingen"
499523805477223,"Enabled payments for Signon"
499499977673188,"Organised Christmas party for DE"
499601810117285,"marketpalce"
499573351375817,"Stored conversions for users separately for AVG"
499573351375900,"Store conversions into separate table for users and internal use to comply with AVG"
499714237575034,"Contacted 25 Fernstudium providers"
499729975356211,"Created 3 nudges for providers to send us reviews"
499721568369209,"Found out when pages get indexed on avg."
499519211141311,"T-Mobile 'split billing & employee data invisible in e-mails' signed"
499878013443767,"Record 20 phone calls from users with permission"
499911352080301,"Implemented Payments as a service for all providers"
500017199915085,"Send the intercom about joining BE and ING BE to BOVNL providers"
500799542258979,"Optimized Google Display Campaigns"
500957562507513,"Communicated Alignment OKRs Next Quarter (Q2 2019)"
501021508578312,"Sent out T-Mobile newsletter"
500944304908310,"Sales training HSA"
500981726339704,"Showcased NL Best Providers in FD"
501153933695534,"Site-specific reviews not visible on user profiles of other sites"
501153933733533,"site-spec"
500981726339721,"Made CB on Unique.nl visible on 3 prominent places"
501175506284885,"≡ Bad leads "
500807273979351,"Infineon  - Go Enterprise + invoicing & payments to negotiation"
501432964670863,"Revived ""Conversion Rate Drilldown"" sheet for traffic segmented by template & source"
500807273979380,"-- Clients projects --"
500807273979382,"uniper SE  - Go Enterprise + invoicing & payments to done deal"
502045567627418,"ARAG SE - Go Enterprise to negotiation"
502074171028634,"Talk done at CIOO"
502045567668420,"Pluralsight registrations "
502068450135190,"All e-mails from Autopilot are BCC'd to Pipeline Deals"
502133531686671,"Communicated internally about major learnings from GTD/GRD"
502050825189814,"Future Content Improvements"
502081172316564,"Closed all open incoming invoices 2016"
502186698293242,"Created an Asana GTD metric board"
502385922430547,"Mailed all providers about new BovNL front-end logo"
503303249542749,"Pink E"
503307359031455,"NS // Go Enterprise to negotiations (RFQ)"
503330599176712,"NS Go Enterprise to negotiations"
503352587222063,"Collected Go Sales templates for presentations, offers & contracts"
503348658914362,"Created YouTube videos for top 10 LA converting subjects"
503517443505000,"Designed place to hang coats"
503500623761000,"Created how to use Springest (product) videos"
503640080793938,"Aida onboarded into bookkeeping"
503686652028698,"["
503542654921013,"Kärcher - Go Enterprise + invoicing & payments to negotiation"
503937878442506,"see buy"
504442036962523,"Compared following-up 50 NLP leads v.s. 50 Smart Henkie Leads"
